Id,Neighborhood,Date,Price,NetArea,GrossArea,NumberOfRoom,AgeOfBuilding,LocatedFloor,TotalFloor,Bathroom,Balcony,Furniture,RentIncome
644083584,Egitim ,9.05.2019,167.00,65.00,75.00,3.00,30.00,1.00,4.00,1.00,1.00,0.00,1.00
696137168,Hasanpasa ,28.05.2019,175.00,95.00,100.00,3.00,0.00,1.00,5.00,1.00,1.00,0.00,0.00
696813140,Hasanpasa ,31.05.2019,199.00,55.00,65.00,2.00,4.00,-1.00,3.00,1.00,0.00,0.00,0.00
670399423,Hasanpasa ,20.05.2019,220.00,70.00,85.00,3.00,7.00,-1.00,4.00,1.00,1.00,0.00,1.00
694947045,Hasanpasa ,23.05.2019,225.00,65.00,70.00,3.00,25.00,-1.00,4.00,1.00,1.00,0.00,0.00
593649128,Hasanpasa ,22.05.2019,240.00,75.00,90.00,3.00,7.00,0.00,4.00,1.00,0.00,0.00,1.00
593271716,Hasanpasa ,18.05.2019,240.00,75.00,75.00,3.00,7.00,-1.00,3.00,1.00,0.00,0.00,1.00
688996025,Hasanpasa ,29.05.2019,242.00,75.00,85.00,3.00,25.00,0.00,5.00,1.00,1.00,0.00,0.00
680865167,Hasanpasa ,6.05.2019,245.00,80.00,90.00,3.00,28.00,0.00,6.00,1.00,1.00,0.00,0.00
663447041,Hasanpasa ,21.02.2019,250.00,60.00,70.00,2.00,30.00,1.00,4.00,1.00,1.00,0.00,0.00
689718949,Hasanpasa ,1.05.2019,250.00,55.00,55.00,2.00,13.00,0.00,4.00,1.00,1.00,0.00,0.00
687072554,Hasanpasa ,27.05.2019,250.00,80.00,110.00,3.00,18.00,0.00,4.00,1.00,1.00,0.00,1.00
644494494,Hasanpasa ,8.05.2019,255.00,75.00,85.00,3.00,30.00,0.00,5.00,1.00,0.00,0.00,1.00
665891872,Hasanpasa ,3.05.2019,255.00,70.00,85.00,3.00,30.00,-1.00,4.00,1.00,0.00,0.00,0.00
691937105,Hasanpasa ,10.05.2019,260.00,75.00,80.00,3.00,25.00,0.00,4.00,1.00,1.00,0.00,0.00
669611686,Hasanpasa ,7.05.2019,260.00,50.00,65.00,3.00,30.00,-1.00,6.00,1.00,0.00,0.00,0.00
684739341,Hasanpasa ,17.05.2019,265.00,50.00,60.00,2.00,7.00,-1.00,5.00,1.00,0.00,0.00,1.00
573667267,Hasanpasa ,16.05.2019,270.00,50.00,60.00,2.00,0.00,0.00,3.00,1.00,1.00,0.00,0.00
662395521,Hasanpasa ,22.05.2019,274.00,60.00,65.00,3.00,30.00,1.00,4.00,1.00,1.00,0.00,1.00
654568126,Hasanpasa ,20.05.2019,275.00,80.00,95.00,3.00,30.00,3.00,3.00,1.00,1.00,0.00,1.00
602891547,Hasanpasa ,7.09.2018,275.00,60.00,70.00,2.00,30.00,1.00,4.00,1.00,0.00,1.00,0.00
590093369,Hasanpasa ,25.05.2019,285.00,55.00,60.00,2.00,25.00,4.00,4.00,1.00,0.00,1.00,0.00
686771144,Feneryolu ,23.05.2019,290.00,75.00,90.00,3.00,28.00,0.00,4.00,1.00,1.00,0.00,1.00
600883049,Goztepe ,3.05.2019,295.00,50.00,55.00,2.00,28.00,1.00,3.00,1.00,1.00,0.00,0.00
660800172,Hasanpasa ,19.05.2019,295.00,55.00,65.00,2.00,18.00,4.00,4.00,1.00,0.00,0.00,0.00
657275274,Hasanpasa ,9.05.2019,299.00,39.00,65.00,1.00,0.00,1.00,3.00,1.00,1.00,0.00,1.00
688431916,Hasanpasa ,29.05.2019,310.00,75.00,80.00,3.00,30.00,3.00,3.00,1.00,1.00,0.00,1.00
590640882,Feneryolu ,10.05.2019,315.00,60.00,70.00,2.00,30.00,0.00,3.00,2.00,1.00,0.00,0.00
686170215,Hasanpasa ,21.05.2019,320.00,70.00,85.00,3.00,28.00,3.00,3.00,2.00,1.00,0.00,1.00
687078835,Hasanpasa ,30.05.2019,320.00,90.00,100.00,3.00,2.00,0.00,3.00,2.00,1.00,0.00,0.00
420962315,Egitim ,11.05.2019,320.00,76.00,90.00,3.00,28.00,1.00,7.00,1.00,1.00,0.00,0.00
688784522,Hasanpasa ,28.04.2019,325.00,90.00,90.00,3.00,4.00,0.00,5.00,1.00,0.00,0.00,1.00
645435784,Hasanpasa ,5.05.2019,325.00,100.00,120.00,3.00,25.00,-1.00,5.00,1.00,1.00,0.00,1.00
620770693,Egitim ,31.10.2018,325.00,70.00,80.00,3.00,7.00,0.00,4.00,1.00,1.00,0.00,0.00
637847430,Hasanpasa ,22.05.2019,325.00,75.00,90.00,3.00,30.00,0.00,4.00,1.00,0.00,0.00,1.00
649401226,Hasanpasa ,3.05.2019,330.00,57.00,65.00,2.00,2.00,1.00,3.00,1.00,0.00,0.00,1.00
647594552,Feneryolu ,22.05.2019,330.00,68.00,80.00,3.00,30.00,-1.00,4.00,1.00,0.00,0.00,1.00
589554468,Hasanpasa ,17.05.2019,330.00,82.00,90.00,3.00,25.00,6.00,5.00,1.00,1.00,0.00,1.00
677572577,Goztepe ,28.05.2019,330.00,70.00,90.00,3.00,30.00,0.00,4.00,1.00,1.00,0.00,0.00
679430000,Hasanpasa ,6.05.2019,330.00,85.00,95.00,3.00,0.00,1.00,4.00,2.00,0.00,0.00,0.00
668026765,Goztepe ,16.05.2019,330.00,80.00,100.00,3.00,28.00,0.00,4.00,1.00,1.00,0.00,0.00
649474176,Goztepe ,21.05.2019,340.00,55.00,65.00,2.00,4.00,0.00,5.00,1.00,1.00,0.00,0.00
629136576,Goztepe ,1.05.2019,345.00,50.00,58.00,2.00,0.00,0.00,10.00,1.00,0.00,0.00,0.00
684319860,Hasanpasa ,15.05.2019,345.00,95.00,120.00,4.00,30.00,2.00,4.00,1.00,1.00,0.00,1.00
653458993,Egitim ,31.05.2019,345.00,58.00,58.00,2.00,7.00,1.00,5.00,1.00,0.00,0.00,0.00
410186818,Hasanpasa ,5.05.2019,350.00,85.00,90.00,3.00,30.00,3.00,4.00,1.00,1.00,0.00,0.00
633939099,Feneryolu ,18.05.2019,350.00,70.00,90.00,3.00,30.00,1.00,3.00,1.00,1.00,0.00,0.00
642190601,Hasanpasa ,10.05.2019,350.00,90.00,110.00,3.00,28.00,5.00,5.00,1.00,1.00,0.00,1.00
680838902,Goztepe ,6.05.2019,350.00,75.00,85.00,3.00,30.00,0.00,4.00,1.00,1.00,0.00,1.00
694583809,Feneryolu ,21.05.2019,350.00,50.00,65.00,3.00,30.00,1.00,3.00,1.00,1.00,0.00,0.00
693300295,Hasanpasa ,16.05.2019,360.00,70.00,75.00,3.00,28.00,4.00,5.00,1.00,1.00,0.00,1.00
691124496,Hasanpasa ,7.05.2019,360.00,44.00,60.00,2.00,0.00,2.00,4.00,1.00,0.00,0.00,0.00
333207567,Hasanpasa ,11.05.2019,360.00,110.00,120.00,4.00,25.00,1.00,5.00,1.00,1.00,0.00,1.00
695527940,Hasanpasa ,25.05.2019,360.00,60.00,78.00,3.00,28.00,3.00,3.00,2.00,1.00,0.00,1.00
573405675,Hasanpasa ,9.05.2019,360.00,50.00,70.00,2.00,0.00,1.00,3.00,1.00,0.00,0.00,0.00
695927198,Goztepe ,27.05.2019,363.00,55.00,70.00,2.00,0.00,0.00,7.00,1.00,0.00,0.00,0.00
674833365,Goztepe ,22.05.2019,364.00,56.00,70.00,2.00,0.00,0.00,7.00,1.00,0.00,0.00,0.00
633223100,Fenerbahce ,18.05.2019,365.00,40.00,40.00,1.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00
695951609,Goztepe ,27.05.2019,365.00,55.00,70.00,2.00,0.00,0.00,7.00,1.00,0.00,0.00,0.00
694088887,Goztepe ,19.05.2019,365.00,55.00,70.00,2.00,0.00,0.00,7.00,1.00,0.00,0.00,0.00
695009615,Goztepe ,23.05.2019,365.00,50.00,80.00,2.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00
691646768,Goztepe ,9.05.2019,365.00,55.00,70.00,2.00,0.00,0.00,7.00,1.00,0.00,0.00,0.00
526177759,Hasanpasa ,13.05.2019,370.00,80.00,80.00,3.00,28.00,2.00,4.00,1.00,1.00,0.00,1.00
603265271,Hasanpasa ,7.05.2019,370.00,85.00,95.00,4.00,28.00,3.00,3.00,1.00,1.00,1.00,1.00
657840228,Goztepe ,17.05.2019,370.00,85.00,100.00,3.00,30.00,0.00,3.00,1.00,1.00,0.00,0.00
662833608,Hasanpasa ,24.05.2019,375.00,75.00,85.00,3.00,30.00,0.00,4.00,1.00,1.00,0.00,0.00
690933849,Goztepe ,6.05.2019,375.00,57.00,75.00,2.00,0.00,0.00,8.00,1.00,0.00,0.00,0.00
694739117,Hasanpasa ,22.05.2019,379.00,70.00,75.00,3.00,25.00,2.00,4.00,1.00,1.00,0.00,1.00
670004774,Hasanpasa ,9.03.2019,380.00,65.00,70.00,3.00,18.00,2.00,4.00,1.00,1.00,0.00,1.00
677220559,Hasanpasa ,7.05.2019,380.00,68.00,85.00,3.00,18.00,1.00,5.00,1.00,1.00,1.00,0.00
623470856,Hasanpasa ,10.05.2019,385.00,80.00,90.00,3.00,3.00,-1.00,3.00,2.00,1.00,0.00,1.00
622727443,Kadikoy,11.05.2019,385.00,80.00,80.00,3.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00
659122464,Feneryolu ,26.05.2019,385.00,70.00,90.00,3.00,30.00,1.00,4.00,1.00,1.00,0.00,0.00
651397024,Egitim ,24.01.2019,385.00,80.00,90.00,3.00,13.00,2.00,4.00,1.00,1.00,0.00,1.00
690396760,Hasanpasa ,4.05.2019,390.00,75.00,100.00,3.00,28.00,2.00,3.00,1.00,1.00,0.00,1.00
695186059,Zuhtupasa ,24.05.2019,390.00,65.00,95.00,3.00,30.00,0.00,4.00,1.00,1.00,0.00,1.00
637550921,Goztepe ,20.05.2019,390.00,90.00,110.00,4.00,28.00,2.00,3.00,2.00,1.00,0.00,1.00
633801284,Feneryolu ,13.05.2019,390.00,85.00,115.00,3.00,30.00,1.00,3.00,1.00,1.00,0.00,1.00
689648973,Goztepe ,1.05.2019,390.00,95.00,115.00,3.00,30.00,1.00,3.00,1.00,1.00,0.00,1.00
691448756,Goztepe ,8.05.2019,390.00,90.00,100.00,4.00,25.00,2.00,3.00,2.00,1.00,0.00,0.00
628348332,Goztepe ,22.05.2019,390.00,93.00,115.00,3.00,30.00,1.00,3.00,1.00,1.00,0.00,1.00
555247230,Hasanpasa ,17.05.2019,395.00,40.00,50.00,2.00,0.00,2.00,4.00,1.00,0.00,1.00,0.00
653052357,Goztepe ,16.05.2019,395.00,105.00,120.00,4.00,28.00,2.00,3.00,1.00,1.00,0.00,1.00
664116743,Zuhtupasa ,1.05.2019,395.00,70.00,100.00,3.00,30.00,1.00,4.00,1.00,1.00,0.00,1.00
693735753,Feneryolu ,18.05.2019,395.00,60.00,70.00,2.00,0.00,1.00,6.00,1.00,0.00,0.00,0.00
624919718,Feneryolu ,16.05.2019,395.00,50.00,60.00,2.00,0.00,1.00,6.00,1.00,0.00,0.00,0.00
680243380,Hasanpasa ,4.05.2019,399.00,80.00,90.00,3.00,3.00,1.00,4.00,1.00,1.00,0.00,1.00
668898995,Hasanpasa ,6.03.2019,399.00,85.00,100.00,4.00,18.00,4.00,4.00,1.00,1.00,1.00,0.00
684274668,Egitim ,21.05.2019,399.00,55.00,70.00,3.00,30.00,0.00,4.00,1.00,1.00,0.00,1.00
681559681,Zuhtupasa ,8.05.2019,400.00,75.00,100.00,4.00,30.00,3.00,4.00,1.00,1.00,0.00,1.00
694261466,Hasanpasa ,20.05.2019,400.00,70.00,80.00,3.00,13.00,1.00,4.00,1.00,0.00,0.00,0.00
695542850,Egitim ,25.05.2019,400.00,80.00,90.00,3.00,13.00,0.00,4.00,1.00,0.00,0.00,1.00
692776990,Feneryolu ,14.05.2019,400.00,88.00,100.00,4.00,30.00,3.00,3.00,1.00,1.00,0.00,0.00
639347641,Goztepe ,24.05.2019,400.00,64.00,82.00,3.00,30.00,0.00,7.00,1.00,1.00,0.00,0.00
630727032,Hasanpasa ,16.05.2019,410.00,45.00,60.00,2.00,0.00,1.00,4.00,1.00,0.00,0.00,0.00
677467223,Goztepe ,1.05.2019,410.00,110.00,120.00,4.00,28.00,1.00,6.00,1.00,1.00,0.00,0.00
624827331,Goztepe ,13.05.2019,410.00,65.00,80.00,3.00,25.00,1.00,5.00,1.00,0.00,0.00,1.00
696709703,Hasanpasa ,30.05.2019,415.00,95.00,110.00,4.00,28.00,3.00,4.00,1.00,1.00,0.00,1.00
678218166,Goztepe ,29.05.2019,415.00,80.00,100.00,4.00,30.00,3.00,5.00,1.00,1.00,0.00,0.00
612185711,Hasanpasa ,4.05.2019,415.00,100.00,105.00,4.00,28.00,3.00,4.00,1.00,1.00,0.00,1.00
654421201,Goztepe ,8.05.2019,415.00,80.00,100.00,4.00,30.00,3.00,5.00,1.00,1.00,0.00,0.00
670030093,Hasanpasa ,13.05.2019,420.00,50.00,63.00,2.00,0.00,3.00,4.00,1.00,0.00,0.00,0.00
678250251,Hasanpasa ,29.05.2019,420.00,90.00,110.00,3.00,28.00,3.00,5.00,1.00,0.00,0.00,0.00
596004912,Egitim ,10.08.2018,420.00,60.00,70.00,3.00,2.00,1.00,7.00,1.00,1.00,1.00,1.00
692884866,Feneryolu ,14.05.2019,420.00,90.00,100.00,3.00,30.00,1.00,4.00,1.00,1.00,0.00,1.00
631096294,Goztepe ,1.05.2019,425.00,90.00,100.00,3.00,30.00,1.00,4.00,1.00,1.00,0.00,1.00
682789163,Egitim ,11.05.2019,429.00,75.00,90.00,3.00,13.00,1.00,4.00,1.00,0.00,0.00,1.00
690412809,Feneryolu ,4.05.2019,429.00,45.00,65.00,2.00,0.00,1.00,10.00,1.00,0.00,0.00,0.00
658746266,Hasanpasa ,10.02.2019,435.00,95.00,105.00,3.00,25.00,3.00,4.00,1.00,1.00,0.00,1.00
587323105,Zuhtupasa ,15.05.2019,440.00,80.00,90.00,3.00,28.00,0.00,6.00,1.00,0.00,0.00,1.00
660444693,Egitim ,15.05.2019,440.00,70.00,85.00,3.00,13.00,2.00,4.00,1.00,1.00,0.00,1.00
689921195,Egitim ,2.05.2019,440.00,95.00,115.00,4.00,30.00,1.00,5.00,2.00,1.00,0.00,0.00
677044281,Hasanpasa ,21.05.2019,440.00,110.00,120.00,4.00,30.00,3.00,3.00,1.00,1.00,0.00,1.00
654992015,Goztepe ,5.05.2019,440.00,67.00,76.00,3.00,0.00,0.00,7.00,1.00,0.00,0.00,0.00
365811065,Kadikoy,9.05.2019,440.00,80.00,80.00,3.00,30.00,2.00,4.00,1.00,0.00,0.00,1.00
593322119,Feneryolu ,8.05.2019,445.00,80.00,85.00,3.00,28.00,4.00,4.00,1.00,1.00,0.00,1.00
690937033,Goztepe ,6.05.2019,445.00,81.00,100.00,3.00,30.00,2.00,3.00,1.00,1.00,0.00,0.00
666707936,Egitim ,1.03.2019,445.00,70.00,80.00,3.00,30.00,4.00,5.00,1.00,1.00,0.00,0.00
692084959,Zuhtupasa ,11.05.2019,445.00,50.00,55.00,1.00,1.00,1.00,3.00,0.00,1.00,0.00,1.00
692842071,Hasanpasa ,14.05.2019,450.00,100.00,120.00,4.00,30.00,-1.00,5.00,2.00,0.00,0.00,0.00
670375592,Egitim ,9.05.2019,450.00,75.00,85.00,3.00,30.00,3.00,4.00,1.00,1.00,0.00,1.00
635068663,Feneryolu ,16.05.2019,450.00,44.00,68.00,2.00,0.00,0.00,11.00,1.00,1.00,0.00,0.00
637977732,Egitim ,31.05.2019,450.00,50.00,60.00,2.00,2.00,1.00,7.00,1.00,1.00,0.00,1.00
676684272,Zuhtupasa ,25.05.2019,450.00,65.00,75.00,3.00,0.00,0.00,11.00,1.00,0.00,0.00,0.00
695204984,Goztepe ,24.05.2019,450.00,80.00,100.00,3.00,28.00,1.00,11.00,1.00,0.00,0.00,1.00
693239799,Feneryolu ,16.05.2019,450.00,90.00,110.00,4.00,28.00,2.00,4.00,1.00,1.00,0.00,0.00
655928649,Hasanpasa ,3.02.2019,450.00,60.00,65.00,3.00,1.00,3.00,5.00,1.00,0.00,0.00,1.00
632269968,Feneryolu ,4.12.2018,450.00,80.00,90.00,3.00,28.00,1.00,4.00,1.00,1.00,0.00,0.00
673605852,Feneryolu ,18.05.2019,450.00,100.00,110.00,4.00,28.00,1.00,4.00,2.00,1.00,0.00,1.00
488070563,Egitim ,2.05.2019,450.00,70.00,90.00,3.00,30.00,3.00,3.00,1.00,1.00,0.00,1.00
686076109,Egitim ,21.05.2019,450.00,60.00,70.00,3.00,2.00,1.00,8.00,1.00,1.00,0.00,0.00
634717486,Hasanpasa ,19.05.2019,450.00,80.00,100.00,3.00,3.00,3.00,3.00,2.00,0.00,0.00,0.00
688453482,Goztepe ,28.05.2019,450.00,100.00,125.00,4.00,30.00,2.00,6.00,2.00,1.00,0.00,0.00
623461842,Goztepe ,18.05.2019,450.00,75.00,90.00,3.00,30.00,3.00,3.00,1.00,1.00,0.00,0.00
639111325,Hasanpasa ,24.05.2019,455.00,85.00,100.00,3.00,28.00,2.00,3.00,1.00,1.00,0.00,1.00
600339013,Egitim ,24.05.2019,455.00,60.00,80.00,2.00,0.00,11.00,23.00,1.00,1.00,0.00,0.00
693370370,Feneryolu ,17.05.2019,455.00,73.00,93.00,3.00,30.00,1.00,4.00,1.00,1.00,0.00,1.00
231058811,Feneryolu ,6.03.2019,455.00,90.00,100.00,4.00,30.00,1.00,5.00,1.00,1.00,0.00,1.00
690152152,Hasanpasa ,3.05.2019,459.00,80.00,90.00,3.00,1.00,3.00,4.00,1.00,0.00,0.00,1.00
627628596,Egitim ,12.05.2019,460.00,50.00,60.00,2.00,0.00,1.00,9.00,1.00,0.00,0.00,0.00
694837813,Hasanpasa ,22.05.2019,460.00,80.00,95.00,3.00,4.00,3.00,3.00,1.00,1.00,0.00,0.00
657637682,Hasanpasa ,9.05.2019,460.00,80.00,110.00,3.00,3.00,3.00,3.00,2.00,0.00,0.00,0.00
692332620,Hasanpasa ,15.05.2019,465.00,65.00,75.00,3.00,28.00,4.00,4.00,1.00,1.00,0.00,1.00
683327069,Zuhtupasa ,13.05.2019,465.00,50.00,55.00,2.00,1.00,1.00,4.00,1.00,0.00,0.00,1.00
629983814,Goztepe ,7.05.2019,470.00,85.00,115.00,4.00,30.00,0.00,5.00,1.00,1.00,0.00,1.00
597168940,Feneryolu ,19.05.2019,470.00,75.00,85.00,3.00,30.00,1.00,8.00,1.00,1.00,0.00,1.00
668679627,Zuhtupasa ,3.05.2019,470.00,85.00,110.00,3.00,30.00,2.00,5.00,1.00,1.00,0.00,1.00
685699331,Zuhtupasa ,22.05.2019,470.00,95.00,110.00,4.00,30.00,2.00,5.00,1.00,1.00,0.00,1.00
689671193,Zuhtupasa ,1.05.2019,470.00,95.00,125.00,4.00,30.00,5.00,2.00,2.00,1.00,0.00,1.00
674383948,Hasanpasa ,23.05.2019,470.00,80.00,85.00,3.00,0.00,1.00,4.00,1.00,0.00,0.00,0.00
548191815,Zuhtupasa ,7.05.2019,470.00,95.00,110.00,4.00,30.00,2.00,5.00,1.00,1.00,0.00,1.00
661555440,Feneryolu ,18.05.2019,473.00,58.00,70.00,3.00,0.00,2.00,10.00,1.00,1.00,0.00,0.00
682908960,Feneryolu ,11.05.2019,474.00,100.00,125.00,4.00,30.00,2.00,4.00,1.00,1.00,0.00,1.00
201185836,Hasanpasa ,13.05.2019,475.00,100.00,110.00,3.00,28.00,3.00,3.00,1.00,1.00,0.00,1.00
623830645,Goztepe ,16.05.2019,475.00,110.00,125.00,4.00,28.00,8.00,9.00,2.00,1.00,0.00,0.00
665479671,Feneryolu ,27.05.2019,475.00,55.00,70.00,3.00,0.00,2.00,8.00,1.00,1.00,0.00,0.00
646254075,Goztepe ,15.05.2019,475.00,60.00,75.00,3.00,30.00,0.00,5.00,1.00,1.00,0.00,0.00
677089676,Hasanpasa ,3.05.2019,475.00,100.00,120.00,3.00,4.00,1.00,6.00,2.00,0.00,0.00,1.00
658555558,Hasanpasa ,10.05.2019,475.00,75.00,85.00,3.00,0.00,1.00,3.00,2.00,0.00,0.00,0.00
623459934,Hasanpasa ,9.05.2019,475.00,90.00,110.00,3.00,3.00,3.00,3.00,2.00,0.00,0.00,1.00
679852638,Fenerbahce ,4.05.2019,479.00,69.00,90.00,3.00,30.00,3.00,4.00,1.00,0.00,0.00,1.00
584949930,Goztepe ,8.05.2019,480.00,65.00,80.00,3.00,0.00,7.00,10.00,1.00,0.00,0.00,0.00
680895985,Zuhtupasa ,6.05.2019,480.00,80.00,105.00,3.00,30.00,2.00,4.00,1.00,1.00,0.00,1.00
623782054,Feneryolu ,9.05.2019,480.00,44.00,78.00,2.00,0.00,8.00,11.00,1.00,0.00,0.00,0.00
682081304,Egitim ,10.05.2019,485.00,100.00,125.00,4.00,25.00,1.00,9.00,1.00,1.00,0.00,1.00
694287442,Goztepe ,20.05.2019,485.00,100.00,120.00,3.00,28.00,1.00,7.00,2.00,1.00,0.00,1.00
685664330,Egitim ,20.05.2019,485.00,100.00,110.00,4.00,30.00,1.00,3.00,1.00,1.00,0.00,1.00
658416415,Goztepe ,10.05.2019,485.00,67.00,90.00,3.00,0.00,0.00,8.00,1.00,0.00,0.00,0.00
675586307,Zuhtupasa ,24.05.2019,485.00,85.00,100.00,4.00,28.00,3.00,3.00,1.00,1.00,0.00,0.00
623572069,Feneryolu ,20.05.2019,490.00,95.00,115.00,4.00,30.00,1.00,4.00,2.00,1.00,0.00,1.00
620822951,Hasanpasa ,13.05.2019,490.00,56.00,77.00,3.00,0.00,1.00,4.00,1.00,0.00,0.00,0.00
659738377,Hasanpasa ,12.02.2019,490.00,84.00,90.00,3.00,4.00,1.00,3.00,2.00,0.00,0.00,1.00
692825847,Goztepe ,14.05.2019,490.00,55.00,70.00,3.00,2.00,3.00,10.00,1.00,0.00,0.00,0.00
635458197,Egitim ,15.05.2019,490.00,90.00,110.00,3.00,13.00,1.00,3.00,1.00,1.00,0.00,1.00
635081935,Goztepe ,18.05.2019,490.00,110.00,125.00,4.00,28.00,5.00,12.00,1.00,1.00,0.00,0.00
656951358,Zuhtupasa ,7.05.2019,490.00,70.00,90.00,3.00,30.00,2.00,4.00,1.00,0.00,0.00,1.00
672832906,Feneryolu ,18.05.2019,490.00,55.00,67.00,3.00,0.00,2.00,6.00,1.00,1.00,0.00,0.00
693324517,Feneryolu ,16.05.2019,490.00,90.00,120.00,3.00,28.00,3.00,7.00,2.00,1.00,0.00,0.00
696660369,Goztepe ,30.05.2019,495.00,95.00,130.00,4.00,28.00,1.00,3.00,1.00,1.00,0.00,0.00
639474421,Zuhtupasa ,25.12.2018,495.00,82.00,97.00,4.00,28.00,3.00,4.00,1.00,1.00,0.00,0.00
516496236,Feneryolu ,1.05.2019,495.00,88.00,115.00,4.00,30.00,0.00,7.00,1.00,0.00,0.00,0.00
630411195,Fenerbahce ,3.05.2019,495.00,65.00,85.00,3.00,30.00,0.00,4.00,1.00,1.00,0.00,1.00
677377231,Goztepe ,8.05.2019,495.00,95.00,125.00,4.00,28.00,1.00,4.00,2.00,0.00,0.00,0.00
573383335,Hasanpasa ,13.05.2019,495.00,90.00,110.00,4.00,0.00,3.00,3.00,2.00,0.00,0.00,0.00
656413848,Fenerbahce ,6.05.2019,495.00,75.00,90.00,3.00,30.00,0.00,5.00,1.00,1.00,0.00,0.00
376721082,Hasanpasa ,26.05.2019,495.00,120.00,130.00,4.00,28.00,3.00,5.00,1.00,1.00,0.00,1.00
696135312,Goztepe ,28.05.2019,495.00,95.00,125.00,4.00,28.00,1.00,4.00,2.00,0.00,0.00,0.00
679723712,Fenerbahce ,3.05.2019,495.00,76.00,95.00,3.00,30.00,1.00,3.00,1.00,1.00,0.00,0.00
696623286,Goztepe ,30.05.2019,495.00,95.00,125.00,4.00,28.00,1.00,4.00,2.00,1.00,0.00,0.00
