Id,Neighborhood,Date,Price,NetArea,GrossArea,NumberOfRoom,AgeOfBuilding,LocatedFloor,TotalFloor,Bathroom,Balcony,Furniture,RentIncome
696647484,Goztepe ,30.05.2019,495.00,95.00,130.00,4.00,28.00,1.00,3.00,1.00,0.00,0.00,0.00
570254344,Zuhtupasa ,9.05.2019,500.00,55.00,65.00,2.00,30.00,2.00,4.00,1.00,0.00,0.00,1.00
552063892,Feneryolu ,6.05.2019,500.00,50.00,72.00,2.00,0.00,8.00,9.00,1.00,0.00,0.00,0.00
666668528,Goztepe ,30.05.2019,500.00,80.00,95.00,3.00,28.00,1.00,6.00,1.00,1.00,0.00,0.00
694086792,Goztepe ,19.05.2019,500.00,100.00,120.00,3.00,28.00,0.00,6.00,1.00,0.00,0.00,1.00
624705414,Goztepe ,16.05.2019,500.00,90.00,100.00,3.00,28.00,1.00,3.00,1.00,1.00,0.00,0.00
690138909,Goztepe ,3.05.2019,500.00,80.00,85.00,3.00,4.00,0.00,8.00,1.00,0.00,0.00,0.00
686815866,Feneryolu ,22.05.2019,500.00,90.00,110.00,4.00,30.00,2.00,3.00,2.00,1.00,0.00,0.00
677848023,Goztepe ,30.05.2019,500.00,95.00,130.00,4.00,28.00,1.00,4.00,2.00,0.00,0.00,0.00
533132818,Goztepe ,19.05.2019,500.00,78.00,90.00,3.00,30.00,2.00,4.00,2.00,1.00,0.00,0.00
639144559,Feneryolu ,7.05.2019,500.00,70.00,90.00,3.00,28.00,2.00,3.00,1.00,1.00,0.00,1.00
691666398,Goztepe ,9.05.2019,510.00,75.00,100.00,3.00,1.00,3.00,10.00,2.00,1.00,0.00,0.00
695863891,Zuhtupasa ,27.05.2019,510.00,90.00,115.00,3.00,30.00,7.00,7.00,1.00,1.00,0.00,1.00
695676860,Goztepe ,26.05.2019,510.00,75.00,100.00,3.00,0.00,3.00,10.00,2.00,1.00,0.00,0.00
639465084,Zuhtupasa ,25.05.2019,510.00,65.00,99.00,3.00,2.00,0.00,12.00,1.00,0.00,0.00,1.00
691546523,Goztepe ,9.05.2019,510.00,78.00,110.00,3.00,0.00,3.00,10.00,2.00,1.00,0.00,0.00
687268030,Goztepe ,24.05.2019,510.00,75.00,105.00,3.00,0.00,3.00,10.00,2.00,1.00,0.00,1.00
626357903,Feneryolu ,19.05.2019,515.00,110.00,125.00,4.00,28.00,4.00,8.00,1.00,1.00,0.00,0.00
493665268,Goztepe ,13.05.2019,515.00,75.00,90.00,3.00,0.00,1.00,12.00,2.00,0.00,0.00,0.00
570557604,Feneryolu ,23.05.2019,515.00,110.00,125.00,4.00,30.00,3.00,3.00,2.00,1.00,0.00,1.00
658647802,Goztepe ,13.05.2019,520.00,88.00,110.00,4.00,28.00,2.00,3.00,1.00,1.00,0.00,1.00
690936232,Goztepe ,6.05.2019,520.00,52.00,75.00,2.00,1.00,2.00,8.00,1.00,0.00,0.00,0.00
614567348,Zuhtupasa ,23.05.2019,520.00,55.00,65.00,2.00,30.00,1.00,4.00,1.00,0.00,0.00,1.00
604663758,Feneryolu ,12.09.2018,520.00,105.00,120.00,4.00,30.00,4.00,9.00,1.00,1.00,0.00,1.00
550318933,Goztepe ,18.05.2019,520.00,65.00,80.00,3.00,0.00,1.00,8.00,1.00,0.00,0.00,1.00
691154703,Goztepe ,7.05.2019,520.00,72.00,90.00,3.00,2.00,3.00,10.00,1.00,1.00,0.00,0.00
554345095,Goztepe ,3.05.2019,520.00,52.00,75.00,3.00,0.00,2.00,8.00,1.00,0.00,0.00,0.00
696185230,Goztepe ,28.05.2019,525.00,65.00,90.00,3.00,0.00,1.00,8.00,1.00,0.00,0.00,0.00
691347903,Goztepe ,8.05.2019,525.00,68.00,95.00,3.00,0.00,1.00,8.00,1.00,0.00,0.00,0.00
693847163,Goztepe ,18.05.2019,525.00,60.00,85.00,3.00,2.00,3.00,10.00,1.00,0.00,0.00,1.00
691618944,Hasanpasa ,9.05.2019,525.00,80.00,90.00,3.00,4.00,1.00,5.00,1.00,1.00,0.00,1.00
670072162,Goztepe ,15.05.2019,525.00,62.00,85.00,3.00,0.00,2.00,11.00,1.00,0.00,0.00,0.00
673944738,Hasanpasa ,21.05.2019,530.00,78.00,100.00,3.00,0.00,3.00,4.00,1.00,0.00,0.00,0.00
658725040,Hasanpasa ,10.02.2019,530.00,65.00,75.00,3.00,3.00,3.00,5.00,1.00,1.00,0.00,1.00
674042067,Goztepe ,18.05.2019,530.00,85.00,100.00,3.00,28.00,1.00,3.00,1.00,1.00,0.00,0.00
627117324,Zuhtupasa ,25.05.2019,530.00,100.00,125.00,4.00,30.00,4.00,6.00,1.00,1.00,0.00,0.00
671465424,Feneryolu ,15.05.2019,535.00,70.00,90.00,3.00,1.00,1.00,6.00,1.00,0.00,0.00,0.00
693253264,Feneryolu ,16.05.2019,535.00,75.00,90.00,3.00,0.00,1.00,6.00,1.00,1.00,0.00,0.00
692775485,Feneryolu ,14.05.2019,535.00,75.00,90.00,3.00,1.00,1.00,8.00,1.00,1.00,1.00,0.00
693087629,Goztepe ,15.05.2019,535.00,75.00,90.00,3.00,7.00,1.00,9.00,1.00,0.00,0.00,0.00
673971231,Feneryolu ,18.05.2019,535.00,50.00,75.00,3.00,0.00,1.00,10.00,1.00,0.00,0.00,0.00
690632260,Feneryolu ,5.05.2019,535.00,75.00,90.00,3.00,1.00,1.00,7.00,1.00,1.00,0.00,0.00
693637880,Feneryolu ,17.05.2019,538.00,80.00,100.00,3.00,1.00,1.00,7.00,1.00,1.00,0.00,0.00
325909112,Kadikoy,9.05.2019,540.00,75.00,75.00,4.00,30.00,2.00,4.00,1.00,0.00,0.00,0.00
691767133,Goztepe ,10.05.2019,540.00,60.00,92.00,3.00,0.00,1.00,8.00,1.00,0.00,0.00,0.00
669299068,Feneryolu ,22.05.2019,540.00,110.00,125.00,4.00,28.00,4.00,8.00,1.00,1.00,0.00,0.00
688115019,Feneryolu ,26.05.2019,545.00,90.00,110.00,3.00,30.00,0.00,4.00,1.00,0.00,0.00,1.00
677769554,Goztepe ,3.05.2019,545.00,50.00,60.00,2.00,0.00,11.00,15.00,1.00,0.00,0.00,0.00
615995033,Goztepe ,20.05.2019,545.00,95.00,120.00,4.00,25.00,0.00,5.00,2.00,1.00,0.00,0.00
690275069,Feneryolu ,3.05.2019,545.00,87.00,120.00,3.00,25.00,7.00,8.00,2.00,1.00,0.00,0.00
680558351,Feneryolu ,6.05.2019,545.00,87.00,120.00,3.00,25.00,7.00,8.00,2.00,1.00,0.00,0.00
667991327,Hasanpasa ,3.05.2019,550.00,83.00,90.00,3.00,0.00,2.00,3.00,2.00,0.00,0.00,0.00
616287815,Hasanpasa ,28.05.2019,550.00,110.00,120.00,4.00,18.00,1.00,1.00,1.00,1.00,0.00,1.00
694501283,Goztepe ,21.05.2019,550.00,65.00,80.00,3.00,25.00,1.00,9.00,1.00,0.00,0.00,1.00
696652227,Feneryolu ,30.05.2019,550.00,95.00,115.00,4.00,30.00,5.00,5.00,1.00,1.00,0.00,1.00
688352783,Egitim ,27.05.2019,550.00,90.00,120.00,4.00,28.00,0.00,6.00,1.00,0.00,0.00,0.00
634399973,Egitim ,21.05.2019,550.00,75.00,90.00,3.00,0.00,10.00,13.00,2.00,1.00,0.00,0.00
689878872,Hasanpasa ,2.05.2019,550.00,68.00,90.00,3.00,30.00,1.00,4.00,1.00,1.00,0.00,0.00
662776735,Feneryolu ,22.05.2019,550.00,70.00,86.00,3.00,0.00,11.00,12.00,1.00,0.00,0.00,0.00
696164320,Zuhtupasa ,28.05.2019,550.00,85.00,100.00,3.00,30.00,0.00,3.00,1.00,0.00,0.00,0.00
677879252,Goztepe ,29.05.2019,550.00,52.00,70.00,2.00,0.00,4.00,9.00,1.00,1.00,0.00,0.00
450054413,Hasanpasa ,26.05.2019,550.00,68.00,78.00,3.00,0.00,2.00,3.00,1.00,0.00,0.00,0.00
620593275,Goztepe ,26.05.2019,550.00,80.00,100.00,3.00,30.00,1.00,3.00,1.00,1.00,0.00,1.00
639233923,Feneryolu ,25.12.2018,550.00,75.00,90.00,3.00,30.00,3.00,3.00,1.00,1.00,0.00,1.00
452929104,Hasanpasa ,27.05.2019,550.00,120.00,125.00,4.00,25.00,2.00,4.00,1.00,1.00,0.00,0.00
552562475,Goztepe ,19.05.2019,550.00,55.00,68.00,2.00,0.00,0.00,9.00,1.00,0.00,0.00,0.00
614388537,Hasanpasa ,24.05.2019,550.00,100.00,110.00,4.00,30.00,3.00,6.00,1.00,0.00,0.00,1.00
609103897,Goztepe ,27.05.2019,550.00,97.00,120.00,4.00,28.00,1.00,5.00,1.00,1.00,0.00,1.00
691659336,Goztepe ,9.05.2019,550.00,55.00,75.00,3.00,0.00,1.00,10.00,1.00,0.00,0.00,0.00
673871086,Hasanpasa ,18.05.2019,550.00,50.00,65.00,2.00,30.00,1.00,6.00,1.00,0.00,0.00,1.00
390009469,Hasanpasa ,30.05.2019,550.00,94.00,94.00,3.00,30.00,0.00,3.00,1.00,1.00,0.00,1.00
672320598,Zuhtupasa ,17.05.2019,560.00,90.00,110.00,4.00,28.00,1.00,6.00,1.00,1.00,0.00,1.00
545861108,Feneryolu ,25.05.2019,560.00,85.00,125.00,3.00,28.00,2.00,4.00,2.00,1.00,0.00,1.00
635445812,Feneryolu ,14.05.2019,560.00,93.00,125.00,4.00,30.00,1.00,3.00,1.00,1.00,0.00,0.00
559117566,Goztepe ,5.05.2019,560.00,80.00,90.00,3.00,30.00,0.00,3.00,1.00,1.00,0.00,1.00
682751380,Goztepe ,11.05.2019,565.00,70.00,75.00,3.00,1.00,3.00,10.00,1.00,1.00,0.00,1.00
618963984,Goztepe ,29.05.2019,565.00,82.00,110.00,3.00,28.00,3.00,5.00,1.00,1.00,0.00,1.00
693056949,Feneryolu ,15.05.2019,565.00,50.00,65.00,3.00,0.00,5.00,12.00,1.00,0.00,0.00,0.00
611181340,Kadikoy,2.10.2018,565.00,80.00,80.00,3.00,25.00,3.00,7.00,1.00,1.00,0.00,0.00
633569031,Goztepe ,22.05.2019,570.00,65.00,80.00,3.00,1.00,1.00,10.00,1.00,0.00,0.00,1.00
426206599,Egitim ,19.05.2018,570.00,95.00,125.00,4.00,7.00,2.00,3.00,1.00,0.00,0.00,1.00
694252420,Feneryolu ,20.05.2019,570.00,75.00,95.00,4.00,18.00,1.00,13.00,1.00,1.00,0.00,0.00
651046995,Zuhtupasa ,2.05.2019,570.00,90.00,110.00,4.00,30.00,4.00,4.00,1.00,1.00,0.00,1.00
693753444,Goztepe ,18.05.2019,570.00,55.00,65.00,2.00,0.00,11.00,14.00,1.00,0.00,0.00,0.00
628710432,Egitim ,22.05.2019,575.00,100.00,120.00,4.00,18.00,2.00,12.00,2.00,1.00,0.00,0.00
693075545,Zuhtupasa ,15.05.2019,575.00,85.00,100.00,3.00,30.00,1.00,4.00,2.00,1.00,0.00,0.00
505640236,Goztepe ,2.05.2019,575.00,80.00,100.00,4.00,13.00,1.00,5.00,1.00,1.00,0.00,0.00
672389412,Goztepe ,18.05.2019,575.00,70.00,90.00,3.00,0.00,1.00,9.00,2.00,0.00,0.00,0.00
691745494,Goztepe ,9.05.2019,575.00,65.00,80.00,3.00,1.00,2.00,10.00,2.00,0.00,0.00,1.00
679913720,Hasanpasa ,17.04.2019,575.00,110.00,125.00,4.00,7.00,2.00,3.00,2.00,1.00,0.00,1.00
409892412,Zuhtupasa ,29.05.2019,575.00,75.00,90.00,3.00,28.00,3.00,3.00,1.00,1.00,0.00,1.00
677540341,Feneryolu ,29.05.2019,575.00,85.00,100.00,3.00,30.00,0.00,4.00,2.00,1.00,0.00,0.00
680056145,Goztepe ,8.05.2019,580.00,85.00,105.00,3.00,0.00,9.00,10.00,2.00,1.00,0.00,0.00
669722088,Goztepe ,22.05.2019,580.00,60.00,80.00,3.00,2.00,1.00,8.00,1.00,1.00,0.00,0.00
620001276,Egitim ,27.05.2019,580.00,85.00,100.00,3.00,28.00,3.00,3.00,1.00,0.00,1.00,1.00
632846314,Hasanpasa ,6.05.2019,580.00,90.00,100.00,4.00,0.00,1.00,5.00,1.00,1.00,0.00,0.00
670353045,Egitim ,10.05.2019,580.00,52.00,80.00,3.00,1.00,5.00,9.00,1.00,0.00,0.00,0.00
685415033,Goztepe ,18.05.2019,580.00,70.00,100.00,3.00,0.00,1.00,8.00,2.00,0.00,0.00,0.00
659818502,Hasanpasa ,15.05.2019,580.00,80.00,90.00,3.00,0.00,3.00,5.00,1.00,1.00,0.00,0.00
693713877,Goztepe ,18.05.2019,580.00,80.00,90.00,3.00,0.00,2.00,8.00,1.00,0.00,0.00,1.00
680827977,Goztepe ,6.05.2019,580.00,90.00,120.00,4.00,30.00,2.00,3.00,1.00,1.00,0.00,0.00
686154738,Goztepe ,20.05.2019,580.00,80.00,110.00,3.00,0.00,9.00,10.00,2.00,1.00,0.00,0.00
689648454,Goztepe ,1.05.2019,580.00,73.00,80.00,3.00,0.00,1.00,7.00,1.00,0.00,0.00,0.00
689891809,Goztepe ,2.05.2019,580.00,65.00,85.00,3.00,0.00,1.00,8.00,1.00,1.00,0.00,0.00
685094502,Goztepe ,17.05.2019,580.00,70.00,90.00,3.00,2.00,1.00,7.00,1.00,0.00,0.00,0.00
696635057,Goztepe ,30.05.2019,585.00,100.00,120.00,3.00,18.00,1.00,3.00,1.00,1.00,0.00,0.00
695103274,Egitim ,23.05.2019,590.00,75.00,90.00,3.00,4.00,6.00,14.00,2.00,0.00,0.00,1.00
671573381,Hasanpasa ,20.05.2019,590.00,80.00,90.00,3.00,3.00,3.00,6.00,1.00,1.00,0.00,0.00
696600000,Goztepe ,30.05.2019,590.00,55.00,75.00,3.00,0.00,6.00,8.00,1.00,0.00,0.00,0.00
653163041,Goztepe ,5.05.2019,590.00,60.00,75.00,3.00,2.00,1.00,7.00,1.00,0.00,0.00,0.00
687197968,Zuhtupasa ,23.04.2019,590.00,48.00,68.00,2.00,2.00,5.00,7.00,1.00,0.00,0.00,1.00
642905485,Feneryolu ,20.05.2019,595.00,100.00,125.00,4.00,28.00,3.00,6.00,1.00,1.00,0.00,1.00
627352749,Fenerbahce ,19.05.2019,595.00,60.00,75.00,3.00,0.00,0.00,4.00,1.00,0.00,0.00,1.00
677005472,Zuhtupasa ,27.05.2019,595.00,85.00,100.00,3.00,30.00,3.00,3.00,1.00,1.00,0.00,1.00
604841418,Goztepe ,26.12.2018,595.00,80.00,120.00,4.00,25.00,2.00,3.00,1.00,1.00,0.00,0.00
664252385,Zuhtupasa ,9.05.2019,595.00,83.00,100.00,3.00,30.00,2.00,2.00,1.00,0.00,0.00,0.00
673996968,Goztepe ,29.05.2019,595.00,65.00,95.00,3.00,1.00,1.00,10.00,1.00,0.00,0.00,0.00
558294709,Goztepe ,13.05.2019,595.00,65.00,95.00,3.00,0.00,1.00,10.00,1.00,0.00,0.00,0.00
590705195,Goztepe ,25.05.2019,600.00,105.00,130.00,4.00,28.00,4.00,5.00,1.00,1.00,0.00,0.00
694758544,Feneryolu ,22.05.2019,600.00,68.00,90.00,3.00,0.00,8.00,10.00,1.00,1.00,0.00,0.00
693064801,Feneryolu ,15.05.2019,600.00,80.00,100.00,3.00,2.00,0.00,8.00,1.00,1.00,0.00,0.00
631406952,Goztepe ,1.12.2018,600.00,100.00,120.00,4.00,28.00,1.00,5.00,1.00,1.00,0.00,0.00
666651059,Goztepe ,4.05.2019,600.00,69.00,100.00,3.00,0.00,1.00,8.00,2.00,0.00,0.00,0.00
665648942,Feneryolu ,27.02.2019,600.00,70.00,80.00,3.00,30.00,1.00,5.00,1.00,0.00,0.00,1.00
696205058,Goztepe ,28.05.2019,600.00,105.00,130.00,4.00,28.00,4.00,5.00,1.00,1.00,0.00,0.00
581537822,Fenerbahce ,27.05.2019,600.00,70.00,90.00,3.00,30.00,0.00,5.00,1.00,1.00,0.00,1.00
653480383,Egitim ,1.05.2019,600.00,75.00,95.00,4.00,18.00,2.00,6.00,1.00,1.00,0.00,1.00
656403721,Goztepe ,6.05.2019,600.00,70.00,90.00,3.00,0.00,1.00,8.00,2.00,1.00,0.00,0.00
499431114,Goztepe ,9.05.2019,600.00,75.00,95.00,3.00,0.00,11.00,12.00,2.00,1.00,0.00,0.00
693237062,Egitim ,16.05.2019,600.00,90.00,110.00,4.00,7.00,10.00,13.00,1.00,1.00,0.00,0.00
325183185,Kadikoy,11.05.2019,600.00,75.00,75.00,3.00,7.00,1.00,8.00,1.00,0.00,0.00,1.00
628101253,Goztepe ,8.05.2019,600.00,60.00,70.00,3.00,0.00,1.00,7.00,1.00,1.00,0.00,0.00
647179401,Zuhtupasa ,27.05.2019,600.00,70.00,90.00,3.00,0.00,4.00,6.00,1.00,0.00,0.00,0.00
677461213,Feneryolu ,30.05.2019,600.00,100.00,125.00,4.00,28.00,1.00,8.00,1.00,1.00,0.00,0.00
696612577,Goztepe ,30.05.2019,600.00,108.00,125.00,4.00,28.00,3.00,4.00,1.00,1.00,0.00,1.00
666762266,Feneryolu ,7.05.2019,600.00,70.00,90.00,3.00,0.00,8.00,9.00,1.00,1.00,0.00,0.00
682905560,Goztepe ,11.05.2019,600.00,100.00,125.00,4.00,28.00,4.00,8.00,2.00,1.00,0.00,0.00
607253962,Feneryolu ,21.05.2019,600.00,78.00,85.00,3.00,0.00,9.00,11.00,2.00,0.00,1.00,0.00
613257905,Feneryolu ,11.05.2019,605.00,100.00,125.00,4.00,25.00,5.00,8.00,1.00,1.00,0.00,0.00
671998047,Goztepe ,13.05.2019,605.00,69.00,90.00,3.00,0.00,2.00,4.00,1.00,0.00,0.00,0.00
626804239,Goztepe ,14.05.2019,610.00,55.00,75.00,3.00,1.00,1.00,7.00,1.00,0.00,0.00,0.00
426452930,Goztepe ,13.05.2019,610.00,90.00,115.00,4.00,25.00,7.00,8.00,1.00,1.00,1.00,0.00
493623519,Goztepe ,4.05.2019,610.00,110.00,125.00,4.00,28.00,4.00,8.00,1.00,1.00,0.00,0.00
667128805,Goztepe ,3.05.2019,610.00,71.00,100.00,3.00,0.00,1.00,7.00,2.00,0.00,0.00,0.00
674105334,Goztepe ,19.05.2019,610.00,73.00,100.00,3.00,0.00,1.00,8.00,1.00,0.00,0.00,0.00
683625536,Feneryolu ,16.05.2019,615.00,70.00,85.00,3.00,0.00,5.00,6.00,1.00,0.00,0.00,0.00
665989663,Goztepe ,1.05.2019,615.00,110.00,125.00,4.00,28.00,3.00,5.00,2.00,1.00,0.00,1.00
689840982,Feneryolu ,2.05.2019,615.00,78.00,100.00,3.00,2.00,3.00,9.00,1.00,0.00,0.00,1.00
521453673,Goztepe ,29.05.2019,620.00,58.00,70.00,3.00,1.00,1.00,7.00,1.00,0.00,0.00,0.00
691118987,Goztepe ,7.05.2019,620.00,85.00,100.00,3.00,0.00,0.00,9.00,2.00,0.00,0.00,0.00
507151857,Goztepe ,18.05.2019,620.00,80.00,95.00,3.00,0.00,1.00,10.00,2.00,0.00,0.00,0.00
694962361,Feneryolu ,23.05.2019,620.00,95.00,120.00,3.00,28.00,4.00,4.00,1.00,0.00,0.00,0.00
682857944,Hasanpasa ,11.05.2019,620.00,90.00,110.00,3.00,0.00,2.00,5.00,1.00,0.00,0.00,1.00
696089413,Feneryolu ,28.05.2019,620.00,102.00,125.00,4.00,28.00,4.00,4.00,2.00,1.00,0.00,1.00
680630410,Goztepe ,5.04.2019,625.00,80.00,100.00,3.00,30.00,3.00,3.00,1.00,1.00,0.00,1.00
669625656,Goztepe ,7.05.2019,625.00,100.00,120.00,4.00,30.00,2.00,4.00,1.00,1.00,0.00,1.00
660281636,Goztepe ,15.05.2019,625.00,75.00,100.00,3.00,0.00,0.00,7.00,1.00,0.00,0.00,0.00
678933501,Feneryolu ,22.05.2019,625.00,75.00,98.00,3.00,0.00,12.00,15.00,2.00,1.00,0.00,0.00
691658632,Feneryolu ,9.05.2019,625.00,72.00,85.00,3.00,0.00,7.00,9.00,1.00,0.00,0.00,0.00
493569323,Goztepe ,25.05.2019,630.00,70.00,70.00,3.00,1.00,1.00,10.00,1.00,0.00,0.00,0.00
644547370,Hasanpasa ,11.05.2019,630.00,70.00,95.00,3.00,2.00,3.00,5.00,1.00,1.00,0.00,0.00
651154789,Goztepe ,15.05.2019,630.00,85.00,104.00,3.00,0.00,1.00,8.00,1.00,1.00,0.00,0.00
684757434,Goztepe ,29.05.2019,630.00,100.00,130.00,4.00,30.00,3.00,4.00,1.00,1.00,0.00,1.00
665486630,Hasanpasa ,2.05.2019,630.00,78.00,90.00,3.00,0.00,2.00,4.00,1.00,0.00,1.00,1.00
664450649,Goztepe ,7.05.2019,635.00,80.00,100.00,3.00,13.00,4.00,9.00,1.00,1.00,0.00,1.00
653023063,Goztepe ,1.05.2019,635.00,74.00,100.00,3.00,0.00,1.00,9.00,1.00,1.00,0.00,0.00
669003622,Feneryolu ,5.05.2019,635.00,64.00,90.00,3.00,0.00,6.00,12.00,1.00,0.00,0.00,0.00
693328016,Feneryolu ,16.05.2019,635.00,72.00,95.00,3.00,0.00,1.00,7.00,1.00,0.00,0.00,0.00
695252619,Fenerbahce ,25.05.2019,635.00,85.00,95.00,4.00,30.00,0.00,3.00,1.00,1.00,0.00,0.00
584234224,Egitim ,2.05.2019,635.00,105.00,125.00,4.00,25.00,1.00,7.00,2.00,1.00,0.00,1.00
678926137,Egitim ,12.05.2019,635.00,95.00,125.00,4.00,18.00,1.00,5.00,2.00,1.00,0.00,0.00
694263367,Feneryolu ,20.05.2019,640.00,65.00,84.00,3.00,0.00,6.00,10.00,1.00,0.00,0.00,0.00
685729298,Egitim ,21.05.2019,640.00,85.00,125.00,4.00,0.00,1.00,11.00,2.00,0.00,0.00,0.00
668888785,Goztepe ,9.05.2019,640.00,70.00,90.00,3.00,0.00,1.00,7.00,1.00,1.00,0.00,0.00
696717407,Egitim ,30.05.2019,640.00,80.00,105.00,3.00,3.00,2.00,15.00,2.00,1.00,0.00,1.00
696102655,Goztepe ,28.05.2019,640.00,65.00,90.00,3.00,0.00,2.00,8.00,1.00,0.00,0.00,0.00
648024016,Feneryolu ,17.05.2019,640.00,62.00,84.00,3.00,1.00,6.00,12.00,1.00,0.00,0.00,0.00
579019450,Goztepe ,10.05.2019,640.00,82.00,100.00,4.00,7.00,1.00,8.00,2.00,1.00,0.00,0.00
653520265,Goztepe ,19.05.2019,645.00,75.00,95.00,3.00,0.00,1.00,7.00,1.00,1.00,0.00,0.00
692089992,Feneryolu ,11.05.2019,645.00,75.00,100.00,3.00,0.00,1.00,8.00,1.00,1.00,0.00,0.00
682886958,Feneryolu ,14.05.2019,645.00,70.00,95.00,3.00,0.00,1.00,8.00,1.00,0.00,0.00,0.00
663278337,Feneryolu ,21.05.2019,648.00,60.00,80.00,3.00,1.00,6.00,12.00,1.00,0.00,0.00,0.00
563927805,Goztepe ,27.05.2019,650.00,77.00,105.00,3.00,0.00,0.00,9.00,2.00,1.00,0.00,0.00
609940210,Egitim ,9.05.2019,650.00,88.00,90.00,3.00,0.00,3.00,6.00,1.00,1.00,0.00,0.00
693301354,Goztepe ,16.05.2019,650.00,70.00,80.00,3.00,0.00,1.00,11.00,1.00,0.00,0.00,0.00
423007879,Goztepe ,8.05.2019,650.00,70.00,90.00,3.00,0.00,3.00,8.00,1.00,0.00,0.00,0.00
691068824,Feneryolu ,7.05.2019,650.00,81.00,89.00,3.00,2.00,9.00,9.00,1.00,1.00,0.00,0.00
593383524,Egitim ,3.05.2019,650.00,80.00,90.00,3.00,0.00,1.00,4.00,1.00,0.00,0.00,0.00
694790169,Goztepe ,22.05.2019,650.00,87.00,110.00,3.00,0.00,1.00,7.00,1.00,1.00,0.00,0.00
695260352,Goztepe ,24.05.2019,650.00,110.00,130.00,4.00,30.00,3.00,8.00,1.00,1.00,0.00,1.00
615032438,Goztepe ,25.05.2019,650.00,75.00,100.00,3.00,0.00,1.00,10.00,1.00,1.00,0.00,0.00
